topic,count,depth,parent,definition,emoji,examples
Alveolar Plosives,7,3,Plosives,"Alveolar plosives are a type of consonant sound produced by stopping the airflow using the tongue against the alveolar ridge, followed by a sudden release of air. This creates a sharp, explosive sound that can evoke a visceral response in the listener. In poetry, alveolar plosives are often used as a visceral rhetorical device to create a sense of tension, urgency, or emphasis in the language.",💥,"- ""Peter Piper picked a peck of pickled peppers"" (repetition of /p/ sound)
- ""Tick-tock goes the clock"" (repetition of /t/ sound)
- ""Big black bugs bleed blue black blood"" (repetition of /b/ and /d/ sounds)"
Bilabial Plosives,6,3,Plosives,Bilabial plosives are a type of consonant sound produced by closing both lips and then releasing them to create an explosive burst of sound. This sound is often used in poetry as a visceral rhetorical device to create a physical sensation in the reader or listener. Bilabial plosives are just one example of the many tools poets can use to create a powerful and evocative experience for their audience.,💥,"- Popping popcorn in a pan
- Bursting bubbles in bubble wrap
- The sound of a balloon popping
- The word ""pop"" itself
- The sound of a champagne cork popping"
Uvular Plosives,5,3,Plosives,"Uvular plosives are a type of consonant sound that is produced by the back of the tongue touching the uvula, creating a sudden burst of air. They are often used in poetry as a visceral rhetorical device to add emphasis or create a sense of physical impact for the reader.",💥,"- ""Guttural growls and gurgling grunts"" (repetition of ""g"" and ""gr"" sounds)
- ""The Dark Lord's voice boomed and broke"" (repetition of ""b"" and ""d"" sounds)
- ""The dagger dug deep, drawing blood"" (repetition of ""d"" and ""g"" sounds)"
Palatal Plosives,5,3,Plosives,"Palatal plosives are a type of consonant sound produced by blocking the airflow in the vocal tract with the tongue against the hard palate. They are used as visceral rhetorical devices in poetry to create a sharp, explosive sound that can evoke strong emotions in the listener. As a subset of consonance, palatal plosives can be used to create rhythm and cadence in poetry, adding depth and complexity to the language.",💥,"- ""Kaboom!"" 
- ""Tick-tock, tick-tock"" 
- ""Chop-chop, chip-chop"" 
- ""Knock-knock, who's there?"" 
- ""Snap, crackle, pop"""
Labiodental Plosives,5,3,Plosives,"Labiodental plosives are a type of consonant sound that involve the lips and teeth creating a sudden burst of air. These sounds can be used in poetry as part of a visceral rhetorical device, which aims to evoke a physical or emotional response in the reader or listener. By using labiodental plosives in poetry, a writer can create a sharp, explosive effect that can add emphasis and intensity to their words.",💥,"- ""Bite"" in ""bite the bullet""
- ""Pop"" in ""popcorn""
- ""Zip"" in ""zipper""
- ""Fib"" in ""fiberglass""
- ""Lip"" in ""lipstick"""
Glottal Plosives,5,3,Plosives,"Glottal plosives are a type of consonant sound produced by the sudden release of air through the vocal cords in the throat. They are a subset of consonance, which is a type of sound repetition in poetry. Glottal plosives have a visceral quality that can create a sense of tension or aggression in the poem, making them a popular choice among poets for creating a powerful emotional impact on the reader.",💥,"- ""Bite me! Beat me! Whip me!"" - from ""Whip Smart"" by Melissa Febos
- ""Kill me, kill me, kill me, kill me, kill me"" - from ""The Killing Floor"" by Ai
- ""Blasted, busted, bloody, and baked"" - from ""The Cremation of Sam McGee"" by Robert W. Service
- ""Pitter patter, pitter patter"" - from ""The Rain"" by Robert Creeley
- ""Gutteral groans of a dying man"" - from ""The Waste Land"" by T.S. Eliot"
Dental Plosives,5,3,Plosives,"Dental plosives are a type of consonant sound made by the rapid release of air through the teeth and lips. These sounds can add emphasis and intensity to poetry, making them a popular choice among poets as a visceral rhetorical device. By using dental plosives, poets create a sense of urgency or tension, drawing the reader's attention to specific words or phrases.",💨,"- ""Bite down hard on life's bitter apple"" (the repeated ""b"" sound creates a sense of force and aggression)
- ""Crunching carrots, crushing dreams"" (the repeated ""c"" sound creates a sense of violence and destruction)
- ""Teeth clenched, tongue tied, time ticking"" (the repeated ""t"" sound creates a sense of pressure and urgency)"
Postalveolar Plosives,3,3,Plosives,"Postalveolar Plosives are a type of Consonant sound that are produced by stopping the airflow completely in the vocal tract and then releasing it with a burst of air. These sounds are formed using the front part of the tongue against the hard palate and the back part of the tongue against the soft palate. They are considered a visceral rhetorical device in poetry as they can create a physical reaction in the listener, adding emphasis and emotion to the words being spoken.",💥,"- ""Jolt, jostle, jump"" from ""Jabberwocky"" by Lewis Carroll
- ""Chips, chops, chaps"" from ""The Love Song of J. Alfred Prufrock"" by T.S. Eliot
- ""She sells seashells by the seashore"" from the tongue twister
- ""Cheese, choose, chance"" from ""The Road Not Taken"" by Robert Frost
- ""Jealousy, jangle, jolt"" from ""Sonnet 116"" by William Shakespeare"
Totum Pro Parte,3,3,Synecdoche,"Totum Pro Parte is a rhetorical device in which a part of something is used to represent the whole. It is a type of synecdoche, which is a subset of visceral rhetorical devices in poetry that evoke sensory experiences and emotions in readers. This device is often used to create vivid and memorable imagery in poetry, as well as to convey complex ideas in a succinct and powerful way.",🔑,"- ""All hands on deck"" to represent the whole crew of a ship
- ""The pen is mightier than the sword"" to represent the power of writing and communication as a whole
- ""I bought a new set of wheels"" to represent a whole new car"
Pars Pro Toto,3,3,Synecdoche,"Pars Pro Toto is a figure of speech in which a part represents the whole. It is often used in poetry as a visceral rhetorical device to create a vivid and powerful image for the reader. By using a small detail or element, the poet can evoke a broader emotional response and convey a larger meaning to the reader. This technique is often used to create a sense of unity or wholeness within a poem, and to draw the reader's attention to specific details that are meant to be emphasized.",🔑,"- ""All hands on deck"" - using the part (hands) to represent the whole (crew)
- ""The White House announced"" - using the part (White House) to represent the whole (government administration)
- ""She's got a new set of wheels"" - using the part (wheels) to represent the whole (car)
- ""The pen is mightier than the sword"" - using the part (pen) to represent the whole (written communication)
- ""The team needs some fresh legs"" - using the part (legs) to represent the whole (new players)"
Verbal Irony,7,3,Irony,"Verbal irony is a rhetorical device where the speaker says something that is the opposite of what they actually mean. It creates a contrast between what is said and what is intended, often used to create a humorous or sarcastic effect. This type of irony is a subset of visceral rhetorical devices in poetry, which are used to evoke a strong emotional response from the audience.",🙄,"- ""Oh great, another rainy day!"" said the farmer whose crops were dying from the drought.
- ""I just love waiting in long lines,"" said the sarcastic teenager at the amusement park.
- ""I can't wait to spend my weekend cleaning the house,"" said the person who would rather be doing anything else.
- ""Thanks for the traffic jam, I was getting bored,"" said the driver who was stuck in rush hour traffic.
- ""Wow, that's exactly what I needed today, more bad news,"" said the person who was already having a terrible day."
Situational Irony,7,3,Irony,Situational irony is a literary device that occurs when the opposite of what is expected happens in a particular situation. It is a form of irony that can create a dramatic or humorous effect in poetry. Situational irony is often used in conjunction with other visceral rhetorical devices to create a more powerful effect on the reader.,🤔,"- A firefighter's house catching on fire
- A dentist with bad teeth
- A pilot afraid of heights
- A traffic jam on the way to a protest against traffic
- A lifeguard drowning in a pool
- A doctor smoking cigarettes
- A vegan accidentally eating meat
- A police officer breaking the law"
Dramatic Irony,7,3,Irony,"Dramatic Irony is a literary technique where the audience or reader knows more about a situation than the characters involved. It creates tension and suspense, as the audience waits for the characters to catch up with what they already know. As a visceral rhetorical device in poetry, it can evoke strong emotions and reactions from readers, as they feel the weight of the irony and its impact on the characters.",🤫,"- In Romeo and Juliet, the audience knows that Juliet is not really dead, but Romeo believes she is and kills himself.
- In Oedipus Rex, the audience knows that Oedipus is the murderer he is seeking, but he does not realize it until the end of the play.
- In The Truman Show, the audience knows that Truman is living in a constructed reality, but Truman himself does not realize it until the end of the film."
Contradiction,3,3,Oxymoron,"Contradiction is a literary device that involves the use of opposing ideas or concepts in a single phrase or sentence, creating a sense of tension or paradox. It is a type of visceral rhetorical device commonly used in poetry to evoke emotions and challenge the reader's understanding or perception of the subject matter. Contradiction can be used to emphasize certain themes or ideas, and is often used in conjunction with other rhetorical devices to create a more layered and complex effect.",🤔,"- ""jumbo shrimp""
- ""dark light""
- ""bittersweet""
- ""icy hot""
- ""living dead"""
Euphemism,7,3,Understatement,"Euphemism is a rhetorical device that uses a mild or indirect word or expression instead of a harsh or unpleasant one. It is a part of the visceral rhetorical devices in poetry, which aim to evoke emotions and create a sensory experience for the reader. Euphemism softens the impact of the language, making it more palatable and less offensive, while still conveying the intended meaning.",🌸,"- ""He passed away"" instead of ""He died""
- ""She's between jobs"" instead of ""She's unemployed""
- ""He's vertically challenged"" instead of ""He's short""
- ""She's expecting"" instead of ""She's pregnant""
- ""He's differently abled"" instead of ""He's disabled"""
Historical Allusion,7,3,Allusion,"Historical Allusion is a literary device that references a specific event or person from history within a piece of writing. It is used to add depth and meaning to the text, connecting it to a larger historical context. As a subset of Symbolism, it is a powerful tool for creating visceral and emotional responses in poetry. Through historical allusions, poets can tap into the shared cultural knowledge and experiences of their readers, creating a sense of familiarity and resonance.",🏛️,"- ""And on the pedestal these words appear: 'My name is Ozymandias, king of kings: Look on my works, ye Mighty, and despair!'"" - Percy Bysshe Shelley's ""Ozymandias"" alludes to the historical figure of Ramses II, also known as Ozymandias, and his crumbling empire.
- ""Quoth the Raven 'Nevermore.'"" - Edgar Allan Poe's ""The Raven"" alludes to the works of William Shakespeare and references the word ""nevermore"" from his play ""Macbeth.""
- ""The world is too much with us; late and soon, Getting and spending, we lay waste our powers: Little we see in Nature that is ours."" - William Wordsworth's ""The World is Too Much with Us"" alludes to the Greek myth of Proteus, the shape-shifting sea god, and his ability to foretell the future."
Cultural Allusion,4,3,Allusion,"Cultural allusion refers to the use of references to cultural elements such as literature, history, mythology, or religion in poetry. It is a type of symbolism that evokes emotions and associations in the reader based on their familiarity with cultural elements. Cultural allusions are a powerful tool in the poet's arsenal of visceral rhetorical devices, as they can create deeper meaning and resonance in the reader's mind.",📚,"- ""The Love Song of J. Alfred Prufrock"" by T.S. Eliot, which alludes to the biblical story of Lazarus and to Dante's Inferno
- ""The Waste Land"" by T.S. Eliot, which incorporates references to Shakespeare, Chaucer, and Hindu mythology
- ""Ode to a Nightingale"" by John Keats, which alludes to the Greek myth of Philomela and to Shakespeare's Romeo and Juliet
- ""The Hollow Men"" by T.S. Eliot, which references the Gunpowder Plot of 1605 and to the biblical story of the Tower of Babel
- ""The Second Coming"" by W.B. Yeats, which alludes to the Book of Revelation and to the myth of the Sphinx"
Pop Culture Allusion,3,3,Allusion,"Pop Culture Allusion refers to the use of references to popular culture in literature or poetry. It is a type of allusion that draws on familiar icons, characters, or events from contemporary media, such as movies, TV shows, or music. This technique adds a layer of meaning and resonance to the text, and can create a sense of immediacy and relevance for the reader. Pop Culture Allusion is a form of visceral rhetorical devices in poetry, as it engages the reader's emotions and senses through their shared cultural experiences.",🎬,"- ""He was a real Romeo, but she knew better than to be his Juliet""
- ""Her smile was as bright as the sun, like a Disney princess come to life""
- ""He felt like he was living in The Truman Show, always being watched and scrutinized""
- ""She was as fierce as Beyoncé on stage, commanding attention and respect""
- ""He was always chasing after the elusive American Dream, like Jay Gatsby in his mansion"""
Antimetabole,7,3,Chiasmus,"Antimetabole is a rhetorical device that involves repeating a phrase in reverse order to convey a contrasting or significant meaning. It is a form of chiasmus and repetition, which are both visceral rhetorical devices commonly used in poetry to create a memorable and impactful effect on the reader or listener.",🔄,"- ""Eat to live, not live to eat.""
- ""Fair is foul and foul is fair.""
- ""Ask not what your country can do for you, ask what you can do for your country."" 
- ""You can take the boy out of the country, but you can't take the country out of the boy."" 
- ""I am stuck on Band-Aid brand 'cause Band-Aid's stuck on me."""
Isocolon,5,3,Chiasmus,Isocolon is a rhetorical device that involves using parallel structures of the same length and grammatical structure to create a sense of balance in a sentence or phrase. It is a subset of repetition and is often used in poetry as a visceral rhetorical device to create a sense of symmetry and rhythm in the language.,👥,"- ""Buy one, get one free.""
- ""I came, I saw, I conquered.""
- ""She walked in, she sat down, she ordered a drink.""
- ""Fair is foul, and foul is fair.""
- ""Out of the frying pan, into the fire."""
Epanalepsis,4,3,Chiasmus,"Epanalepsis is a rhetorical device that involves repeating the initial word or phrase at the beginning and end of a sentence or clause. It is a form of repetition, which is a subset of visceral rhetorical devices in poetry. Epanalepsis is often used to create emphasis and reinforce the central theme or message in a poem.",🔁,"- ""The king is dead, long live the king.""
- ""Believe me, he was the most honest man I ever met, believe me.""
- ""Water alone dug this giant canyon, yes, water, the same water that sustains us all.""
- ""Blood will have blood.""
- ""I am stuck on Band-Aid brand, 'cause Band-Aid's stuck on me."""
Prozeugma,7,3,Zeugma,"Prozeugma is a rhetorical device in poetry that involves the use of a verb or an adjective with two or more nouns, but only one of them is explicitly stated. It is a type of zeugma and a subset of juxtaposition, which are both visceral rhetorical devices commonly used in poetry to create a strong emotional impact on the reader.",🎭,"- She ran a marathon and her heart.
- He lost his keys and his mind.
- She broke his heart and his trust.
- The storm destroyed the house and their dreams.
- He stole her heart and her car."
Ellipsis,5,3,Zeugma,"Ellipsis is a rhetorical device in poetry that involves omitting one or more words from a sentence, creating a sense of incompleteness or ambiguity. It is a subset of the visceral rhetorical devices used in poetry, where the aim is to evoke strong emotions or sensory experiences in the reader through the use of language. By leaving out certain words, ellipsis can create a sense of mystery or tension, drawing the reader in and encouraging them to fill in the gaps with their own imagination.",🤔,"- ""I came, I saw, I conquered."" (Zeugma example)
- ""She ordered a steak, he a salad."" (Zeugma example)
- ""The sun rose, the birds sang."" (Juxtaposition example)
- ""She raced down the street, her heart pounding."" (Visceral rhetorical device example)
- ""The night sky was dark, the stars twinkling."" (Visceral rhetorical device example)"
Hysteron Proteron,3,3,Zeugma,"Hysteron Proteron is a rhetorical device that involves the reversal of the natural order of events or ideas. It creates a sense of urgency and excitement in the reader or listener, thereby enhancing the emotional impact of the poem. As a visceral rhetorical device, it engages the senses and emotions of the audience, making the poem more memorable and impactful.",🤯,"- ""I cried out for help, and then the thunder rumbled"" (reversal of natural order of thunder preceding a cry for help)
- ""She died and then I kissed her cold lips"" (reversal of natural order of kissing before death)
- ""I put on my shoes and started to run, my heart racing ahead of me"" (reversal of natural order of heart racing before physical activity)"
Hypozeugma,3,3,Zeugma,Hypozeugma is a type of zeugma where a single word is used to modify two or more other words in a sentence. It is a powerful visceral rhetorical device commonly used in poetry to create impact and convey a deeper meaning.,👉🏽👀,"- ""She broke his car and his heart."" (The word ""broke"" is used to modify both ""car"" and ""heart"" in the sentence.)
- ""He drove his car and his sanity off a cliff."" (The word ""drove"" is used to modify both ""car"" and ""sanity"" in the sentence.)
- ""She wore a smile and a mask to hide her pain."" (The word ""wore"" is used to modify both ""smile"" and ""mask"" in the sentence.)"
Caesura,6,3,Enjambment,"Caesura is a pause or break in the rhythm of a line of poetry, often marked by punctuation or a natural pause in speech. It is a visceral rhetorical device in poetry that creates emphasis or contrast, and can add to the overall emotional impact of the poem. Caesura is often used in conjunction with other rhetorical devices, such as enjambment and juxtaposition, to create a dynamic and impactful poem.",🛑,"- ""To be or not to be, that is the question:"" - William Shakespeare's Hamlet
- ""For want of a nail the shoe was lost,
For want of a shoe the horse was lost,
For want of a horse the rider was lost,"" - Traditional proverb
- ""The woods are lovely, dark and deep,
But I have promises to keep,
And miles to go before I sleep,"" - Robert Frost's ""Stopping by Woods on a Snowy Evening"""
Elision,3,3,Enjambment,"Elision is the omission of a sound or syllable in a word or phrase for the sake of meter or rhythm in poetry. It is a technique used by poets to create a sense of continuity between lines, and it is a subset of the larger category of visceral rhetorical devices in poetry. Elision allows poets to manipulate language in order to create a specific effect on the reader, whether it be through the creation of tension or the establishment of a particular mood.",🔪,"- ""O'er the ramparts we watched"" from ""The Star-Spangled Banner""
- ""Twas the night before Christmas"" from ""A Visit from St. Nicholas""
- ""Ne'er"" instead of ""never"" in various poems and songs"
Hyperbaton,3,3,Anastrophe,"Hyperbaton is a poetic device that involves the rearrangement of words or phrases in a sentence, often for emphasis or to create a poetic effect. It is a type of Anastrophe and falls under the category of visceral rhetorical devices in poetry, which aim to evoke strong emotions and create a vivid sensory experience for the reader.",🔀,"- ""Ask not what your country can do for you, ask what you can do for your country."" - John F. Kennedy
- ""Strong in the Force, young Skywalker is."" - Yoda (Star Wars)
- ""The path to the dark side, fear is."" - Yoda (Star Wars)
- ""The bird of the morning, with dew on its wings, flies high above the trees."" - Unknown
- ""Swept away by the river, the boat floated downstream."" - Unknown."
Syllepsis,5,3,Paraprosdokian,Syllepsis is a rhetorical device in which a single word is used to modify two or more different words in two or more different ways. It is considered a subset of visceral rhetorical devices in poetry and is used to create a sense of surprise and contrast for the reader or listener.,🤯,"- ""You held your breath and the door for me.""
- ""She lowered her standards by raising her glass, her courage, her eyes, and his hopes.""
- ""He lost his coat and his temper.""
- ""He caught the train and a cold.""
- ""The hunter caught a deer and a cold."""
Antimetabole,4,3,Paraprosdokian,"Antimetabole is a rhetorical device that involves repeating a phrase in reverse order to convey a contrasting or significant meaning. It is a form of chiasmus and repetition, which are both visceral rhetorical devices commonly used in poetry to create a memorable and impactful effect on the reader or listener.",🔄,"- ""Eat to live, not live to eat.""
- ""Fair is foul and foul is fair.""
- ""Ask not what your country can do for you, ask what you can do for your country."" 
- ""You can take the boy out of the country, but you can't take the country out of the boy."" 
- ""I am stuck on Band-Aid brand 'cause Band-Aid's stuck on me."""
Antimetabole,7,3,Chiasmus,"Antimetabole is a rhetorical device that involves repeating a phrase in reverse order to convey a contrasting or significant meaning. It is a form of chiasmus and repetition, which are both visceral rhetorical devices commonly used in poetry to create a memorable and impactful effect on the reader or listener.",🔄,"- ""Eat to live, not live to eat.""
- ""Fair is foul and foul is fair.""
- ""Ask not what your country can do for you, ask what you can do for your country."" 
- ""You can take the boy out of the country, but you can't take the country out of the boy."" 
- ""I am stuck on Band-Aid brand 'cause Band-Aid's stuck on me."""
Reverse Chiasmus,5,3,Chiasmus,"Reverse Chiasmus is a rhetorical device in poetry where the words or phrases of a chiasmus are repeated in reverse order. It is a subset of the repetition technique and is commonly used in visceral rhetoric to create emphasis and impact. This device is often used to create a sense of symmetry and balance in poetry, making it an effective tool for poets to convey their message.",🔄,"- ""Ask not what your country can do for you, ask what you can do for your country"" (John F. Kennedy)
- ""Fair is foul and foul is fair"" (William Shakespeare, Macbeth)
- ""I am stuck on Band-Aid brand 'cause Band-Aid's stuck on me"" (Band-Aid jingle)
- ""I meant what I said and I said what I meant"" (Dr. Seuss, Horton Hatches the Egg)
- ""It's not the years in your life that count, it's the life in your years"" (Abraham Lincoln)"
Palindrome,3,3,Chiasmus,"A palindrome is a word, phrase, or sequence of characters that reads the same backward as forward. It is a form of chiasmus, a rhetorical device that involves repeating words or phrases in a reverse order. Palindromes are often used as a visceral rhetorical device in poetry to create a sense of symmetry and balance, as well as a sense of playfulness and whimsy.",🌳,"- ""A man, a plan, a canal, Panama!"" by Leigh Mercer
- ""Madam, in Eden, I'm Adam"" by John Agee
- ""Radar"" by Paul McCartney
- ""Do geese see God?"" by Anonymous
- ""A Santa at NASA"" by Anonymous"
Janusism,3,3,Enantiosis,"Janusism refers to a rhetorical device in poetry where contradictory or opposing words or ideas are juxtaposed in a way that creates a paradoxical effect. This technique is a subset of visceral rhetorical devices, which aim to evoke strong emotional reactions in readers through the use of language. Janusism often involves the use of enantiosis, where opposite or contrasting words are used in close proximity to one another.",🤔,"- ""Darkness visible"" - John Milton's description of Hell in Paradise Lost
- ""The child is father of the man"" - William Wordsworth's poem ""My Heart Leaps Up""
- ""I can resist anything except temptation"" - Oscar Wilde's play Lady Windermere's Fan
- ""War is peace, freedom is slavery, ignorance is strength"" - George Orwell's novel 1984
- ""This is the beginning of the end"" - Winston Churchill's speech to the House of Commons in 1942."
Parallelism,3,3,Chiasmus,"Parallelism is a rhetorical device that involves repeating a grammatical structure in order to create a sense of balance and symmetry in a phrase or sentence. It is a type of repetition that is often used in poetry as a visceral technique to emphasize and enhance the meaning of the words being used. By repeating the structure, the poet creates a sense of harmony and unity, which can help to intensify the emotional impact of the words.",💫,"- ""Ask not what your country can do for you, ask what you can do for your country."" - John F. Kennedy
- ""It was the best of times, it was the worst of times, it was the age of wisdom, it was the age of foolishness..."" - Charles Dickens, A Tale of Two Cities
- ""I came, I saw, I conquered."" - Julius Caesar
- ""We shall fight on the beaches, we shall fight on the landing grounds, we shall fight in the fields and in the streets, we shall fight in the hills."" - Winston Churchill
- ""I have a dream that one day this nation will rise up and live out the true meaning of its creed: 'We hold these truths to be self-evident, that all men are created equal.' "" - Martin Luther King Jr."
Antimetabole,6,3,Contrast,"Antimetabole is a rhetorical device that involves repeating a phrase in reverse order to convey a contrasting or significant meaning. It is a form of chiasmus and repetition, which are both visceral rhetorical devices commonly used in poetry to create a memorable and impactful effect on the reader or listener.",🔄,"- ""Eat to live, not live to eat.""
- ""Fair is foul and foul is fair.""
- ""Ask not what your country can do for you, ask what you can do for your country."" 
- ""You can take the boy out of the country, but you can't take the country out of the boy."" 
- ""I am stuck on Band-Aid brand 'cause Band-Aid's stuck on me."""
