topic,count,depth,parent,definition,emoji,examples
Possessed Forests,3,3,Forests,"Possessed Forests refer to the depiction of forests in horror as possessing a malevolent or supernatural force that preys on unsuspecting victims. This trope is a common element of horror settings and is often used to create a sense of isolation, danger, and fear. The idea of an ancient forest that harbors dark secrets and hidden dangers has been a staple of horror storytelling for centuries, and continues to be a popular trope in modern horror media.",🌳💀,"- The Blair Witch Project: The forest in this film is depicted as possessing a malevolent force that terrorizes a group of filmmakers who become lost while trying to make a documentary about the local legend of the Blair Witch.
- The Evil Dead: The forest surrounding the cabin where the main characters are staying is depicted as being possessed by demonic forces that turn them into zombies and other monstrous creatures.
- The Ritual: The forest in this film is depicted as being inhabited by a pagan cult that worships a malevolent deity, and preys on unsuspecting hikers who wander into their territory.
- The Village: The forest surrounding the isolated village is depicted as being inhabited by mysterious creatures that terrorize the villagers and prevent them from leaving.
- The Hallow: The forest in this film is depicted as being inhabited by malevolent fairies that prey on a couple and their baby who have moved to a remote cabin in the woods."
Cursed Forests,3,3,Forests,"Cursed forests are settings in horror that are imbued with supernatural or paranormal powers that cause harm to those who enter. They are often associated with ancient rituals, mysterious disappearances, and unexplained phenomena, and are a common trope in horror movies and literature. The cursed forest trope plays on the fear of the unknown and the danger that lurks in the darkness, making it a popular setting for horror stories.",🌲👻,"- The Black Forest of Germany, which is said to be cursed by witches and haunted by ghosts. The forest is also notorious for being the site of numerous disappearances and strange occurrences.
- The Aokigahara Forest in Japan, also known as the ""Suicide Forest,"" is believed to be cursed and haunted by the vengeful spirits of those who have taken their own lives there.
- The Blair Witch Project, a horror movie that takes place in the cursed forests of Maryland, where three filmmakers disappear while investigating the legend of the Blair Witch.
- The Dark Forest in the Chronicles of Narnia, where the trees are alive and can move, and are often depicted as being ominous and dangerous.
- The Forbidden Forest in the Harry Potter series, which is home to dangerous creatures like werewolves, giant spiders, and centaurs, as well as being the site of many mysterious and dangerous events."
Abandoned Forests,3,3,Forests,"Abandoned forests refer to areas of woodland that have been left untouched and uninhabited for an extended period. These areas are often associated with horror tropes due to their isolation, eerie atmosphere, and potential dangers lurking within. The trope of abandoned forests is a common setting in horror films and literature, often used to create a sense of dread and foreboding in the audience.",🌳🕸️👻,"- The Black Forest in Germany, which has a reputation for being haunted and is said to be the location of many unsolved murders and disappearances.
- A dense forest in rural Japan that has been abandoned for decades and is rumored to be inhabited by ghosts and spirits.
- The Hoia Baciu Forest in Romania, which is known for its strange occurrences and has been called the ""Bermuda Triangle of Transylvania""."
Ghost Possession,3,3,Possession,"Ghost Possession refers to the concept of a spirit or ghost taking control of a living person's body, often resulting in terrifying or violent behavior. It is a common trope in horror movies and literature, often used to create suspense and fear in the audience. This plot device is often associated with other horror tropes such as exorcism, hauntings, and possession.",👻💀💥,"- The movie ""The Exorcist"" is a classic example of ghost possession, as it depicts the story of a young girl who becomes possessed by a demon and the subsequent exorcism that takes place to rid her of the evil spirit.
- In the TV show ""Supernatural"", the main characters encounter various ghosts and spirits who possess living humans in order to carry out their vengeful deeds or to achieve their own goals.
- The novel ""The Shining"" by Stephen King features a haunted hotel that possesses the character of Jack Torrance, leading him to descend into madness and violence.
- The movie ""The Conjuring"" portrays a family haunted by a malevolent ghost that possesses the mother, causing her to harm her own children and others around her.
- The video game ""Until Dawn"" includes a storyline where one of the characters becomes possessed by the vengeful spirit of a deceased friend, leading to terrifying and violent behavior."
Animal Possession,3,3,Possession,"Animal Possession is a horror trope where a character is possessed by an animal, typically a supernatural or demonic one. This possession can cause the character to exhibit animalistic behaviors and traits, leading to terrifying and unpredictable consequences. Animal Possession is often used as a plot device in horror stories to create a sense of unease and to explore themes of identity, control, and the primal nature of humanity.",🐺,"- The character Gage in the horror film Pet Sematary is possessed by a supernatural cat after being resurrected from the dead.
- The character Regan in the horror film The Exorcist is possessed by a demonic entity that claims to be the Devil himself, but at one point also exhibits animalistic behavior by growling like a wild animal.
- The character Willard in the horror film Willard is not possessed by an animal, but instead uses his control over rats to exact gruesome revenge on those who have wronged him, blurring the line between human and animal behavior."
First-Person Perspective,3,3,Found Footage,"The First-Person Perspective is a storytelling technique used in horror where the audience experiences the events of the story through the eyes of the main character. This technique creates a sense of immediacy and intimacy, making the horror elements feel more personal and intense. It is a popular subset of Plot Devices in horror that allows for a more immersive and visceral experience for the audience.",👀,"- The Blair Witch Project (1999)
- Cloverfield (2008)
- Paranormal Activity (2007)
- REC (2007)
- The Taking of Deborah Logan (2014)"
Fake Documentary,3,3,Found Footage,"A fake documentary is a film or television show that presents itself as a documentary, but is actually fictional. It often uses found footage as a plot device and can be considered a subset of tropes in horror due to its use of suspense, horror, and fear to create a sense of realism and immersion for the viewer. This genre often blurs the line between fiction and reality, playing on the audience's fear of the unknown and the potential for danger lurking just out of sight.",🎬,"- The Blair Witch Project (1999)
- Paranormal Activity (2007)
- The Last Exorcism (2010)
- Lake Mungo (2008)
- Troll Hunter (2010)"
Dashcam Footage,3,3,Found Footage,"Dashcam footage refers to video footage captured by cameras mounted on the dashboard of a vehicle. In horror films, dashcam footage is often used as a plot device to provide a sense of realism and urgency to the story. It can also create a sense of claustrophobia and hopelessness as the characters are trapped in a confined space with no way out. This trope is often used in found footage horror films, which add to the feeling of authenticity and realism.",🎥,"- The movie ""The Taking of Deborah Logan"" features a scene where the characters are driving and their dashcam captures a supernatural event.
- In the horror film ""Creep"", the main character is a videographer who captures footage of his interactions with a mysterious and unsettling stranger, including footage from his dashcam.
- The movie ""Unfriended: Dark Web"" incorporates dashcam footage into the story as one of the characters is involved in a car accident and their dashcam captures a disturbing event."
Cinéma Vérité,3,3,Found Footage,"Cinéma Vérité is a style of documentary filmmaking that emphasizes capturing real-life situations and events as they happen, without interference from the filmmaker. This technique is often used in horror films to create a sense of realism and tension, as the audience feels as though they are experiencing the events firsthand. The use of found footage, a common trope in horror, is often employed in Cinéma Vérité style films to further enhance this sense of realism.",🎥,"- The Blair Witch Project (1999), which popularized the found footage subgenre and used Cinéma Vérité techniques to make the audience feel like they were watching real documentary footage.
- Paranormal Activity (2007) and its sequels, which also utilized found footage and Cinéma Vérité techniques to create a sense of realism and tension.
- Rec (2007), a Spanish horror film that uses a first-person point of view and Cinéma Vérité techniques to create a sense of claustrophobia and urgency as the characters are trapped in an apartment building with a deadly virus."
Cctv Footage,3,3,Found Footage,"CCTV footage refers to video recordings captured by closed-circuit television cameras. In horror films, it is often used as a plot device to reveal crucial information or evidence, exposing the audience to terrifying events that were previously unseen. The use of CCTV footage taps into the popular trope of found footage, which adds a sense of realism and immediacy to the horror genre.",🎥,"- The Paranormal Activity franchise, which heavily features CCTV footage as a means of capturing supernatural activity in a home. 
- The movie The Fourth Kind, which claims to be based on real events and uses CCTV footage to support its claims of alien abductions. 
- The TV show American Horror Story: Hotel, which uses CCTV footage to reveal the true nature of the vampire-like creatures that inhabit the hotel."
Virginity,4,3,Final Girl,"Virginity refers to the state of never having engaged in sexual intercourse. In horror films, the trope of the ""final girl"" often features a virgin character who survives until the end of the film, while sexually active characters are often the first to be killed off. This trope reflects the societal belief that sex outside of marriage is immoral and can lead to negative consequences, even in the context of horror films.",🙅‍♀️,"- The character Laurie Strode in the original Halloween (1978) is a prime example of the final girl trope, as she is a virginal babysitter who survives Michael Myers' rampage while her more sexually active friends are killed off.
- The character of Nancy Thompson in A Nightmare on Elm Street (1984) is another example of the final girl trope, as she is a virginal high school student who battles Freddy Krueger in her dreams and ultimately defeats him.
- In the film It Follows (2014), the main character Jay is a virginal teenager who becomes the target of a supernatural entity that can only be passed on through sexual intercourse, emphasizing the societal fear of the consequences of premarital sex.
- The character of Sally Hardesty in The Texas Chain Saw Massacre (1974) is not explicitly portrayed as a virgin, but she is depicted as innocent and naive, which can be seen as a similar trope to the final girl. She is the only survivor of Leatherface's family's attacks, while her more worldly friends are brutally murdered."
Resourcefulness,3,3,Final Girl,"Resourcefulness refers to the ability of a character to use their surroundings to their advantage in order to survive or overcome challenges. In the context of horror tropes, resourcefulness is often a key trait of the Final Girl archetype, who must rely on her wits and ingenuity to outsmart the killer or monster. This trope is often used in Slasher Films, where the Final Girl is the last survivor of a group of friends being hunted down by a killer.",🔪,"-Using household objects as weapons (e.g. a frying pan, a broomstick, a lamp)
-Creating makeshift traps (e.g. setting up tripwires, barricading doors and windows)
-Hiding in plain sight (e.g. pretending to be dead, blending in with the environment)
-Using technology to their advantage (e.g. hacking security systems, using cell phones or other devices to call for help)
-Using their knowledge or skills to outsmart the killer (e.g. knowing how to pick locks, having medical training to tend to injuries)"
Morality,3,3,Final Girl,"Morality refers to the principles and values that govern human behavior and decision-making, particularly with regards to what is considered right and wrong or good and evil. In the context of horror tropes, morality is often used as a tool to create tension and suspense, as characters who violate moral codes or engage in unethical behavior are often punished or killed by the antagonist. The Final Girl trope, for example, often features a survivor who triumphs over the killer by embodying traditional moral virtues such as courage, resourcefulness, and compassion.",🙏,"- The Final Girl trope, where the survivor embodies traditional moral virtues to triumph over the killer.
- Characters who engage in unethical behavior, such as drug use or premarital sex, being punished or killed by the antagonist.
- The use of religious or supernatural elements to enforce moral codes and punish those who violate them."
Gender Roles,3,3,Final Girl,"Gender roles refer to the societal expectations and norms that dictate the behaviors, attitudes, and responsibilities of individuals based on their gender identity. In horror films, gender roles often play a prominent role in shaping the characters and their actions, particularly in the subgenre of slasher films. The Final Girl trope, for example, subverts traditional gender roles by portraying a female protagonist who survives and defeats the killer, challenging the stereotype of women as passive and helpless victims in horror films.",👩‍🍳,"- Final Girl trope, where a female protagonist survives and defeats the killer, challenging the stereotype of women as passive and helpless victims in horror films
- The sexualization of female characters, where women are often objectified and their bodies used for titillation and shock value
- The ""damsel in distress"" trope, where women are portrayed as weak and in need of male protection and rescue
- The ""manly man"" trope, where male characters are expected to be strong, brave, and heroic, often at the expense of sensitivity and vulnerability
- The ""virgin/whore"" dichotomy, where female characters are either pure and innocent or sexually promiscuous and deserving of punishment."
Viral Outbreak,5,3,Zombie Apocalypse,"A viral outbreak is a common trope in horror that involves the spread of a deadly virus or disease that turns people into mindless, flesh-eating zombies. This trope often explores themes of survival, isolation, and the breakdown of society in the face of a catastrophic event. It is a popular plot device in horror because it taps into our primal fears of illness, death, and the unknown.",🦠,"- The Walking Dead TV series and comic book series, which follows a group of survivors in the aftermath of a zombie apocalypse caused by a viral outbreak
- The 2013 film World War Z, in which Brad Pitt plays a United Nations employee who travels the world trying to find a cure for a zombie virus that has devastated humanity
- The 2002 film 28 Days Later, which depicts the outbreak of a virus that turns humans into aggressive, zombie-like creatures and follows a small group of survivors as they try to navigate a deserted, post-apocalyptic London"
Necromancy,3,3,Zombie Apocalypse,"Necromancy is a practice that involves communicating with and raising the dead. It is a common trope in horror that often involves the use of dark magic or supernatural powers to bring deceased individuals back to life. This practice is frequently associated with the creation of zombies, which are often portrayed as mindless creatures that are controlled by their creator. Necromancy is a popular plot device in horror that is used to create tension and fear by exploring themes of death, loss, and the unknown.",💀,"- Raising the dead through dark magic or supernatural powers
- Creating zombies, which are mindless creatures controlled by the necromancer
- Communicating with spirits of the deceased
- Using necromancy to seek revenge or prolong one's own life
- Sacrificing living beings to fuel the power of necromancy
- The consequences and dangers of using necromancy, such as unleashing a curse or unleashing an uncontrollable undead army."
Alien Invasion,3,3,Zombie Apocalypse,"Alien invasion is a common trope in horror that involves the arrival of extraterrestrial beings on Earth with the intention to conquer or destroy humanity. It often includes themes of fear, panic, and survival as humans struggle to defend themselves against the advanced technology and overwhelming power of the invading force. This trope is closely related to other plot devices in horror, such as the zombie apocalypse, which similarly explores the breakdown of society in the face of a catastrophic threat.",👽,"- ""War of the Worlds"" by H.G. Wells, a classic science fiction novel about a Martian invasion of Earth
- ""Independence Day,"" a 1996 film in which aliens attack Earth, leading to a global effort to fight back and save humanity
- ""The X-Files,"" a television series that frequently explored the idea of extraterrestrial life and government cover-ups related to alien encounters"
Apparitions,3,3,Vengeful Spirits,"Apparitions refer to the appearance of a supernatural entity or ghostly figure that is often associated with revenge and malevolence. It is a common trope in horror that falls under the category of curses, which involves a supernatural force that brings harm and misfortune to its victims. Apparitions play a significant role in horror as they create a sense of fear and unease in the audience, making them a popular device used by writers and filmmakers in the genre.",👻,"- A ghostly figure appearing in a mirror or reflection, often associated with a tragic past or unresolved trauma
- A vengeful spirit haunting a specific location, seeking revenge on those who wronged them in life
- A curse that manifests in the form of a spectral apparition, haunting its victim until they meet a gruesome fate
- A supernatural entity that takes on the appearance of a loved one or familiar figure, only to reveal their true malevolent nature later on
- A ghostly figure that appears to warn or guide the protagonist, but ultimately leads them to their demise."
Unrequited Love Curse,3,3,Love Curses,The Unrequited Love Curse is a trope in horror that involves a character being cursed with the unrequited love of another character. This curse often leads to tragic consequences for both the cursed character and the object of their affection. It is a common theme in horror that explores the dark side of love and obsession.,💔,"- In the movie ""The Ring"", the character Samara Morgan is cursed with unrequited love for her biological father, which drives her to kill her mother and ultimately leads to her own death.
- In the book ""The Picture of Dorian Gray"" by Oscar Wilde, the character Dorian Gray is cursed with unrequited love for his own youth and beauty, leading him down a path of sin and destruction.
- In the TV show ""American Horror Story: Coven"", the character Kyle Spencer is cursed with unrequited love for his friend Zoe, which ultimately leads to his death and resurrection as a Frankenstein-like monster."
Forbidden Love Curse,3,3,Love Curses,"The Forbidden Love Curse is a trope in horror that involves a curse placed upon a couple who have fallen in love but are not meant to be together. This curse can take different forms, such as a supernatural force, a family curse, or societal pressure. The curse often leads to tragic consequences for the couple, such as death or eternal separation. It is a common subset of the Love Curses trope, which can be found in many horror stories.",💔,"- The story of Romeo and Juliet, where the two lovers come from feuding families and are cursed to die tragically.
- The movie ""The Conjuring 2,"" where the spirit of an old man curses a young couple in love, causing them to be haunted by a vengeful demon.
- The novel ""Wuthering Heights,"" where the love between Heathcliff and Catherine is cursed by their own toxic relationship and societal pressures, leading to their tragic fates."
Familial Curses,5,3,Generational Curses,"Familial curses refer to a curse or affliction that is passed down through generations within a family. It is a common trope in horror and is often used to create a sense of dread and inevitability. These curses can manifest in various ways, such as a family member being haunted by a vengeful ghost, or a genetic predisposition to a particular type of evil. Familial curses are a popular theme in horror as they tap into our primal fear of the unknown and the uncontrollable.",👻,"- The Curse of the Pharaohs: This curse is said to have been placed on those who disturb the tombs of Egyptian pharaohs. It is believed to have resulted in the deaths of many archaeologists and explorers who have uncovered ancient tombs.

- The Bell Witch Curse: This curse is said to have been placed on the Bell family of Tennessee in the early 1800s. It resulted in the haunting of the family by a vengeful spirit who tormented them for years.

- The Amityville Horror Curse: This curse is said to have been placed on the Lutz family who moved into the infamous Amityville house in New York. It resulted in a series of terrifying events that forced the family to flee the house.

- The Kennedy Curse: This curse is said to have plagued the Kennedy family for generations. It has resulted in a series of tragic events, including the assassinations of John F. Kennedy and Robert F. Kennedy.

- The Salem Witch Trials Curse: This curse is said to have been placed on the town of Salem, Massachusetts, in the late 1600s. It resulted in the execution of many innocent people who were accused of witchcraft.

- The Winchester Mystery House Curse: This curse is said to have been placed on the Winchester family who built the famous Winchester Mystery House in California. It resulted in the family being haunted by the ghosts of those who were killed by Winchester rifles."
Paternal Curses,4,3,Generational Curses,"Paternal curses refer to a type of generational curse that is passed down from a father figure to his descendants. It is a common trope in horror where the curse manifests in various ways, often causing tragedy and horror for those affected by it. These curses typically stem from a past wrongdoing or sin committed by the patriarch and are often portrayed as a form of divine retribution.",🧔🏻💀,"- The movie ""The Exorcist"" features a paternal curse where a demon possesses a young girl after her mother had a sexual encounter with the demon years prior.
- In the novel ""The Shining"" by Stephen King, the main character Jack Torrance is haunted by the ghosts of his abusive father and grandfather, suggesting a generational curse of violence and abuse.
- The curse of the Pharaohs in Egyptian mythology is often portrayed as a paternal curse, where the sins of the Pharaohs are passed down to their descendants, leading to tragedy and death."
Maternal Curses,4,3,Generational Curses,Maternal Curses refer to a type of generational curse that is passed down from mother to child. It is a trope commonly found in horror stories where the curse often brings about supernatural or paranormal consequences. This trope plays into the idea that mothers have a powerful influence on their children's lives and can even impact their offspring's fate beyond death.,🧟‍♀️,"- The movie ""Hereditary"" features a maternal curse where the main character's grandmother had made a deal with a demon, passing on the curse to her daughter and then her granddaughter. The curse leads to tragic and horrifying events for the family.
- In the TV show ""American Horror Story: Coven,"" the witches are cursed to never have children except for one who is chosen to be the next Supreme. This curse is passed down through the maternal line and causes turmoil for the witches as they compete for the title.
- In the book ""Beloved"" by Toni Morrison, the main character Sethe's mother was cursed by a white man who wanted to impregnate her. The curse caused Sethe's mother to abandon her children, and Sethe later experiences supernatural events related to her mother's curse.
- The movie ""The Witch"" features a mother who is convinced her daughter is a witch and becomes increasingly paranoid and abusive towards her. The curse of suspicion and fear is passed down from the mother to the daughter and ultimately leads to tragic consequences.
- In the TV show ""Supernatural,"" the character Sam is cursed by a witch who was also cursed by her mother. The curse causes Sam to experience hallucinations and eventually leads to his death, highlighting the devastating effects of maternal curses."
Occultism,5,3,Supernatural Cults,"Occultism is a belief system that involves the study of hidden or mystical knowledge and practices, often involving supernatural or paranormal phenomena. It is a common trope in horror, often associated with cults and dark rituals, and frequently used to create an atmosphere of fear and suspense.",🔮,"- Summoning demons or spirits through dark rituals
- Sacrificing animals or humans for mystical purposes
- Practicing witchcraft or black magic
- Necromancy, the practice of communicating with the dead
- Possession by malevolent entities
- Use of cursed or haunted objects
- Blood magic, the use of blood in spells and rituals
- Divination, the practice of seeking knowledge of the future or unknown through supernatural means
- Secret societies or covens with hidden agendas and rituals."
Cults Of The Undead,4,3,Supernatural Cults,"Cults of the Undead are supernatural groups that worship the undead or seek to become undead themselves. They are a common trope in horror and often involve rituals, sacrifices, and the belief in immortality or eternal life through the undead. These cults often have a leader or figurehead who is seen as powerful and knowledgeable in the ways of the undead.",🧟‍♂️,"- The vampire cult in the film ""The Lost Boys,"" where a group of young people are seduced by a charismatic vampire leader and seek to become vampires themselves through his guidance.
- The zombie cult in the TV series ""The Walking Dead,"" where a group of survivors worship a zombie as a messiah figure and believe that becoming a zombie is the key to eternal life.
- The necromancer cult in the book series ""The Mortal Instruments,"" where a group of magic users seek to raise the dead and gain power and knowledge from the undead."
Cults Of The Dark Arts,3,3,Supernatural Cults,"Cults of the Dark Arts refer to groups of individuals who practice supernatural rituals and worship dark entities. This subset of cults is a common trope in horror, often used to create an atmosphere of fear and unease. These cults may also have ties to other horror tropes such as demonic possession, human sacrifice, and occultism.",👁️‍🗨️,"- The Children of the Corn from Stephen King's short story and subsequent film adaptation, in which a group of children in a small town have formed a cult that worships a deity they call ""He Who Walks Behind the Rows"" and murder adults as sacrifices to him.
- The Manson Family, a real-life cult led by Charles Manson in the 1960s that committed a series of gruesome murders in the name of a twisted ideology that blended elements of Christianity, Satanism, and the occult.
- The Order of the Black Dawn from the TV show ""Supernatural,"" a group of witches who worship the demon Azazel and perform dark rituals to gain power and immortality.
- The House of the Devil from the eponymous horror film, in which a college student takes a babysitting job at a remote mansion only to discover that her employers are part of a Satanic cult who plan to sacrifice her to their dark lord.
- The Esoteric Order of Dagon from H.P. Lovecraft's short story ""The Shadow Over Innsmouth,"" a secretive cult in a New England fishing town that worships a monstrous sea god and engages in human sacrifice and interbreeding with fish-like creatures."
Cults Of Sacrifice,3,3,Supernatural Cults,"Cults of Sacrifice are a horror trope that involves a group of people who believe in sacrificing others to appease their supernatural deity or entity. This subset of cults is often associated with dark rituals, human sacrifices, and a willingness to commit extreme acts of violence. It is a common theme in horror movies and literature, where the cult members are portrayed as fanatical, dangerous, and often possessed by supernatural forces.",🔪,"- The cult in the movie ""The Wicker Man"" (1973), who worship the Celtic goddess of the harvest and sacrifice humans to ensure a bountiful crop
- The Manson Family, a real-life cult led by Charles Manson who believed in an impending race war and committed a series of brutal murders in the late 1960s
- The Children of the Corn, a fictional cult from the Stephen King short story and subsequent movie, who worship a deity called ""He Who Walks Behind the Rows"" and sacrifice adults to maintain their power over a rural town."
Cthulhu Mythos Cults,3,3,Supernatural Cults,"Cthulhu Mythos Cults are a subset of supernatural cults that are rooted in the horror genre. These cults are characterized by their worship and devotion to otherworldly entities, often with a focus on the Great Old One Cthulhu. They often involve dark rituals and sacrifices, and are known for their influence on the minds of their followers. The Cthulhu Mythos Cults are a classic trope in horror, playing off our fear of the unknown and the power of the supernatural.",🐙,"- The Esoteric Order of Dagon, a cult based in the coastal town of Innsmouth that worships the Deep Ones, fish-like humanoid creatures that dwell beneath the sea.
- The Cult of the Yellow Sign, a mysterious organization that reveres the King in Yellow, a supernatural entity associated with madness and despair.
- The Church of Starry Wisdom, a group that venerates the ancient god Azathoth, believed to be the ultimate source of all creation and destruction in the universe.
- The Brotherhood of the Black Pharaoh, a cult that worships Nyarlathotep, a shape-shifting deity that takes on many forms and is known as the Crawling Chaos.
- The Children of the Night, a group that follows the teachings of Shub-Niggurath, a fertility goddess associated with forests and the natural world, as well as the darker aspects of nature such as disease and decay."
The Rationalist,5,3,The Skeptic,"The Rationalist is a character who relies on reason and logic to explain the supernatural or unexplained phenomena in horror stories. They often serve as a foil to more superstitious or paranormal characters, and their skepticism can sometimes lead to their downfall. This trope is a common element in horror as it adds a sense of realism and grounds the story in a logical framework.",🤔,"- Dr. Malcolm Crowe in ""The Sixth Sense"" who tries to help a young boy who claims to see dead people by approaching his situation with a rational and scientific mindset.
- Ed Warren in ""The Conjuring"" who investigates paranormal activities with his wife Lorraine, relying on historical research and scientific tools to explain the supernatural.
- Dana Scully in ""The X-Files"" who is a medical doctor and FBI agent with a strong skepticism towards the existence of extraterrestrial life and paranormal phenomena, often clashing with her partner Fox Mulder's beliefs."
The Cynic,4,3,The Skeptic,"The Cynic is a character trope in horror who is characterized by their skepticism and disbelief in the supernatural. They are often portrayed as logical and rational, dismissing any claims of paranormal activity as nonsense. However, their skepticism is usually proven wrong as they become a victim of the very thing they didn't believe in. This trope serves to highlight the danger of dismissing the unknown and the consequences of being too dismissive of the supernatural in horror.",🙄,"- The character who insists that there must be a logical explanation for the strange occurrences happening around them, even as the evidence mounts against them.
- The character who scoffs at the idea of ghosts or demons, believing that science and reason can explain everything.
- The character who stubbornly refuses to believe in the supernatural, even as they witness supernatural events firsthand.
- The character who dismisses warnings from others about the danger they are in, believing that they know better and that there is no real threat."
The Non-Believer,3,3,The Skeptic,"The Non-Believer is a common trope in horror that is characterized by a character who refuses to believe in the supernatural or paranormal events that are occurring around them. They often dismiss the warnings and experiences of other characters, even as evidence mounts, until they are faced with undeniable proof. This trope is used to create tension and suspense, as the audience is aware of the danger that the Non-Believer is ignoring.",🙄,"- The Non-Believer in ""The Haunting of Hill House"": Steven Crain is a skeptic who refuses to believe in the supernatural despite the strange occurrences happening in his family's home. He dismisses his siblings' experiences as hallucinations and insists on finding a rational explanation for everything.
- The Non-Believer in ""The Exorcist"": Chris MacNeil, a successful actress and mother, initially dismisses her daughter's strange behavior as a medical condition. She refuses to believe that her daughter is possessed by a demon until she witnesses it for herself.
- The Non-Believer in ""The Conjuring"": Carolyn Perron moves her family into a new home and begins experiencing strange occurrences. Her husband, Roger, dismisses her concerns as stress and fatigue, while their daughter Andrea tries to find rational explanations for the events. It's not until they seek the help of paranormal investigators Ed and Lorraine Warren that they realize the extent of the supernatural presence in their home."
The Investigator,3,3,The Skeptic,"The Investigator is a character archetype commonly found in horror stories. They are typically portrayed as rational, skeptical individuals who seek to uncover the truth behind the supernatural events that are occurring. The Investigator is a subset of the Skeptic trope, which is characterized by a refusal to believe in the paranormal or supernatural. This archetype is often used in horror to contrast with other characters who are more willing to accept the existence of the supernatural, and to provide a sense of balance and logic to the narrative.",🕵️‍♀️,"- Mulder from ""The X-Files"" is a classic example of The Investigator trope, as he is a skeptic who is constantly seeking evidence to prove or disprove supernatural occurrences.
- Ed Warren from ""The Conjuring"" franchise is another example of an Investigator, as he and his wife Lorraine investigate and attempt to debunk supposed hauntings and possessions.
- Professor Goodman from ""Ghost Stories"" is a contemporary example of the Investigator trope, as he is a skeptic who is brought in to investigate three supposedly supernatural cases."
Science Nerd,4,3,Nerd,"A Science Nerd is a character archetype commonly seen in horror films, who possesses an extensive knowledge of scientific concepts and theories. They are often portrayed as socially awkward and introverted, with a strong fascination for experimentation and discovery. The Science Nerd is a subset of the Nerd character trope, which is a common archetype in horror films.",🤓,"- The Science Nerd character who is obsessed with biology and anatomy, and who conducts experiments on dead animals in their basement laboratory.
- The Science Nerd who is a computer hacker and uses their skills to uncover secrets and information that ultimately leads to their demise.
- The Science Nerd who is a chemist and creates a deadly virus or potion that unleashes a plague upon society."
Horror Buff,4,3,Nerd,"A horror buff is an individual who has a deep interest and knowledge in the horror genre, including its tropes, themes, and sub-genres. They are fascinated by the dark and macabre elements of horror and enjoy consuming various forms of horror media, such as movies, TV shows, books, and video games. They are often drawn to the common horror tropes, such as jump scares, gore, and supernatural beings, and enjoy analyzing and discussing them in depth.",👻,"- Loves watching horror movies and TV shows, especially ones with jump scares and gore.
- Enjoys reading horror books and discussing the themes and symbolism within them.
- Has an extensive collection of horror memorabilia, such as posters, action figures, and costumes.
- Participates in horror-themed events and activities, such as haunted houses and escape rooms.
- Enjoys analyzing and discussing horror tropes, such as the final girl, the haunted house, and the slasher villain."
Bookworm,3,3,Nerd,"A bookworm is a character archetype commonly found in horror films and literature. They are typically portrayed as socially awkward, introverted, and obsessed with books and knowledge. This trope is often used to create a sense of unease or foreboding, as their intellectual curiosity can lead them to uncover dark secrets and forbidden knowledge that puts them in danger. The bookworm is a subset of the larger trope of the ""nerd"" or ""geek"" character, which is a common archetype in horror and other genres.",📚,"- The character of Oskar in the Swedish film ""Let the Right One In"" is a bookworm, often seen reading alone in the school library. His obsession with books and knowledge eventually leads him to discover that his new friend Eli is a vampire.
- The character of Sidney in the ""Scream"" franchise is a bookworm, frequently seen reading horror novels and discussing them with her friends. Her knowledge of horror tropes and cliches ultimately helps her survive the series' various attacks.
- The character of Ash in the ""Evil Dead"" franchise is a bookworm, working as a S-Mart employee who often references his knowledge of the occult to fight off the demonic forces that plague him."
The Popular Kid,3,3,Jock,"The Popular Kid is a character archetype commonly found in horror films, embodying the social elite of high school. They may be a jock or a cheerleader, but they always have a charismatic and confident personality that makes them well-liked by their peers. However, in horror tropes, their popularity often makes them a target for the villain or a means to create tension and conflict within the group.",👑,"- The star quarterback who is also the captain of the football team and the most popular guy in school.
- The head cheerleader who is beautiful, confident, and has a large following of friends and admirers.
- The rich kid who flaunts their wealth and status, always driving the fanciest car and wearing the latest designer clothes.
- The class president who is intelligent, articulate, and respected by their peers for their leadership skills.
- The queen bee who dominates social scenes and decides who is ""in"" and who is ""out"" in the school's social hierarchy."
The Athlete,3,3,Jock,"The Athlete is a character trope commonly found in horror films, often depicted as physically fit, competitive, and confident. This trope represents the idea of physical strength and prowess, but also vulnerability as the athlete can often become overconfident and underestimate the danger they are facing. The Athlete is a subset of horror tropes that play on the audience's fears and anxieties, often highlighting the fragility of the human body and the consequences of pushing oneself too far.",💪,"- The football player who goes into the abandoned house with his teammates and is the first to be killed by the killer.
- The track star who tries to outrun the monster chasing her but eventually becomes exhausted and caught.
- The boxer who thinks he can fight off the supernatural entity, but ends up being overpowered and killed."
Bully,3,3,Jock,"Bully is a trope in horror that involves a character who uses intimidation, aggression, or physical violence to assert power over others. This often leads to the victimization of teenage characters and can be found in various sub-genres of horror, including slasher films. The bully is a common antagonist that is used to create tension and fear in the audience, as they represent a real-world threat that many people have experienced or fear experiencing.",👊,"- Carrie (1976): The titular character is a teenage girl who is bullied by her classmates for being different, leading to her unleashing her telekinetic powers on prom night.
- It (2017): The character of Henry Bowers is a bully who terrorizes the main characters, including physically attacking them and even attempting to kill them.
- Scream (1996): The character of Billy Loomis is revealed to be one of the killers, motivated in part by his desire to get revenge on Sidney Prescott for rejecting him and being bullied by her friends."
